source,target,weight
6,3365,{'weight': 1}
6,1157,{'weight': 1}
6,1374,{'weight': 1}
6,150,{'weight': 1}
6,1865,{'weight': 1}
6,12,{'weight': 1}
6,123,{'weight': 1}
6,2352,{'weight': 1}
6,3305,{'weight': 1}
6,163,{'weight': 1}
6,266,{'weight': 1}
6,1380,{'weight': 1}
6,2384,{'weight': 1}
6,214,{'weight': 1}
6,7420,{'weight': 1}
6,2371,{'weight': 1}
6,638,{'weight': 1}
6,706,{'weight': 1}
6,526,{'weight': 1}
6,3229,{'weight': 1}
6,1560,{'weight': 1}
6,115,{'weight': 1}
6,3222,{'weight': 1}
6,3192,{'weight': 1}
6,3176,{'weight': 1}
6,190,{'weight': 1}
6,754,{'weight': 1}
6,815,{'weight': 1}
6,810,{'weight': 1}
6,3155,{'weight': 1}
6,818,{'weight': 1}
6,7390,{'weight': 1}
6,1254,{'weight': 1}
6,3158,{'weight': 1}
6,1555,{'weight': 1}
6,1179,{'weight': 1}
6,1178,{'weight': 1}
6,1361,{'weight': 1}
6,701,{'weight': 1}
6,1055,{'weight': 1}
6,305,{'weight': 1}
6,106,{'weight': 1}
6,116,{'weight': 1}
6,107,{'weight': 1}
6,522,{'weight': 1}
6,1152,{'weight': 1}
6,1830,{'weight': 1}
6,244,{'weight': 1}
6,3112,{'weight': 1}
6,492,{'weight': 1}
6,331,{'weight': 1}
6,85,{'weight': 1}
6,124,{'weight': 1}
6,1056,{'weight': 1}
6,43,{'weight': 1}
6,3096,{'weight': 1}
6,3066,{'weight': 1}
6,53,{'weight': 1}
6,3092,{'weight': 1}
6,7551,{'weight': 1}
6,16,{'weight': 1}
6,1346,{'weight': 1}
6,203,{'weight': 1}
6,545,{'weight': 1}
6,149,{'weight': 1}
6,2292,{'weight': 1}
6,117,{'weight': 1}
6,44,{'weight': 1}
6,519,{'weight': 1}
6,1776,{'weight': 1}
6,642,{'weight': 1}
6,40,{'weight': 1}
6,30,{'weight': 1}
6,7528,{'weight': 1}
6,133,{'weight': 1}
6,39,{'weight': 1}
6,1450,{'weight': 1}
6,408,{'weight': 1}
6,177,{'weight': -2}
6,7552,{'weight': -10}
6,7604,{'weight': -10}
6,90,{'weight': -10}
6,7554,{'weight': -10}
6,7587,{'weight': -10}
7380,3,{'weight': 6}
7380,5,{'weight': 4}
7380,8,{'weight': 5}
7380,30,{'weight': 3}
7380,59,{'weight': 7}
7380,227,{'weight': 1}
7380,2382,{'weight': 2}
287,3,{'weight': 6}
287,6,{'weight': 4}
287,8,{'weight': 3}
287,12,{'weight': 1}
287,17,{'weight': 2}
287,25,{'weight': 1}
287,29,{'weight': 1}
287,32,{'weight': 1}
287,85,{'weight': 1}
287,95,{'weight': 1}
287,123,{'weight': 1}
287,162,{'weight': 1}
287,177,{'weight': 3}
287,208,{'weight': 4}
287,424,{'weight': 2}
287,1875,{'weight': 1}
287,937,{'weight': 1}
287,966,{'weight': 1}
287,748,{'weight': 1}
754,3,{'weight': 6}
754,6,{'weight': 2}
754,8,{'weight': 1}
754,27,{'weight': 10}
754,81,{'weight': 2}
754,454,{'weight': 1}
754,522,{'weight': 3}
754,645,{'weight': 1}
754,755,{'weight': 10}
754,1823,{'weight': 3}
754,812,{'weight': 1}
754,2332,{'weight': 1}
754,5342,{'weight': 1}
26,3,{'weight': 5}
26,5,{'weight': 2}
26,7,{'weight': 3}
26,8,{'weight': 4}
26,9,{'weight': -5}
26,10,{'weight': 4}
26,11,{'weight': -10}
26,12,{'weight': 1}
26,17,{'weight': 6}
26,18,{'weight': 1}
26,19,{'weight': 1}
26,20,{'weight': 2}
26,22,{'weight': 4}
26,24,{'weight': 6}
26,279,{'weight': 10}
26,88,{'weight': 10}
26,29,{'weight': 9}
26,93,{'weight': 8}
26,47,{'weight': 6}
26,242,{'weight': 5}
26,112,{'weight': 5}
26,308,{'weight': 4}
26,2280,{'weight': 4}
26,32,{'weight': 4}
26,67,{'weight': 4}
26,245,{'weight': 3}
26,111,{'weight': 3}
26,7514,{'weight': 3}
26,27,{'weight': 3}
26,166,{'weight': 3}
26,33,{'weight': 3}
26,190,{'weight': 3}
26,348,{'weight': 3}
26,52,{'weight': 3}
26,485,{'weight': 3}
26,211,{'weight': 3}
26,49,{'weight': 2}
26,116,{'weight': 2}
26,191,{'weight': 2}
26,262,{'weight': 2}
26,7595,{'weight': 2}
26,268,{'weight': 2}
26,51,{'weight': 2}
26,70,{'weight': 2}
26,373,{'weight': 2}
26,83,{'weight': 2}
26,100,{'weight': 2}
26,1138,{'weight': 2}
26,318,{'weight': 2}
26,933,{'weight': 2}
26,1030,{'weight': 2}
26,386,{'weight': 2}
26,133,{'weight': 2}
26,277,{'weight': 2}
26,145,{'weight': 2}
26,75,{'weight': 2}
26,589,{'weight': 2}
26,142,{'weight': 2}
26,1294,{'weight': 2}
26,1128,{'weight': 2}
26,683,{'weight': 2}
26,125,{'weight': 1}
26,7516,{'weight': 1}
26,207,{'weight': 1}
26,3304,{'weight': 1}
26,173,{'weight': 1}
26,73,{'weight': 1}
26,266,{'weight': 1}
26,2389,{'weight': 1}
26,128,{'weight': 1}
26,1876,{'weight': 1}
26,666,{'weight': 1}
26,2372,{'weight': 1}
26,247,{'weight': 1}
26,2650,{'weight': 1}
26,248,{'weight': 1}
26,391,{'weight': 1}
26,172,{'weight': 1}
26,229,{'weight': 1}
26,760,{'weight': 1}
26,494,{'weight': 1}
26,975,{'weight': 1}
26,6369,{'weight': 1}
26,1568,{'weight': 1}
26,1175,{'weight': 1}
26,286,{'weight': 1}
26,1059,{'weight': 1}
26,1035,{'weight': 1}
26,333,{'weight': 1}
26,295,{'weight': 1}
26,244,{'weight': 1}
26,199,{'weight': 1}
26,330,{'weight': 1}
26,62,{'weight': 1}
26,5342,{'weight': 1}
26,216,{'weight': 1}
26,804,{'weight': 1}
26,219,{'weight': 1}
26,272,{'weight': 1}
26,38,{'weight': 1}
26,85,{'weight': 1}
26,66,{'weight': 1}
26,941,{'weight': 1}
26,350,{'weight': 1}
26,1501,{'weight': 1}
26,69,{'weight': 1}
26,55,{'weight': 1}
26,1309,{'weight': 1}
26,798,{'weight': 1}
26,632,{'weight': 1}
26,777,{'weight': 1}
26,547,{'weight': 1}
26,45,{'weight': 1}
26,505,{'weight': 1}
26,193,{'weight': 1}
26,305,{'weight': 1}
26,943,{'weight': 1}
26,35,{'weight': 1}
26,1137,{'weight': 1}
26,1711,{'weight': 1}
26,613,{'weight': 1}
26,284,{'weight': 1}
26,132,{'weight': 1}
26,1021,{'weight': 1}
26,231,{'weight': 1}
26,155,{'weight': 1}
26,7579,{'weight': -2}
26,7578,{'weight': -10}
26,177,{'weight': -10}
26,7604,{'weight': -10}
26,7602,{'weight': -10}
26,816,{'weight': -10}
26,7603,{'weight': -10}
34,3,{'weight': 5}
34,11,{'weight': 10}
34,12,{'weight': 1}
34,16,{'weight': 1}
34,19,{'weight': 10}
34,24,{'weight': 6}
34,26,{'weight': 2}
34,27,{'weight': 3}
34,29,{'weight': 4}
34,32,{'weight': 3}
34,33,{'weight': 1}
34,59,{'weight': 7}
34,120,{'weight': 5}
34,291,{'weight': 4}
34,158,{'weight': 4}
34,398,{'weight': 3}
34,429,{'weight': 3}
34,128,{'weight': 3}
34,2369,{'weight': 3}
34,2414,{'weight': 2}
34,43,{'weight': 2}
34,92,{'weight': 2}
34,58,{'weight': 2}
34,288,{'weight': 2}
34,1863,{'weight': 2}
34,205,{'weight': 2}
34,36,{'weight': 2}
34,67,{'weight': 2}
34,894,{'weight': 2}
34,351,{'weight': 2}
34,983,{'weight': 2}
34,248,{'weight': 2}
34,1861,{'weight': 2}
34,249,{'weight': 1}
34,141,{'weight': 1}
34,136,{'weight': 1}
34,123,{'weight': 1}
34,207,{'weight': 1}
34,88,{'weight': 1}
34,3362,{'weight': 1}
34,416,{'weight': 1}
34,154,{'weight': 1}
34,1198,{'weight': 1}
34,308,{'weight': 1}
34,649,{'weight': 1}
34,490,{'weight': 1}
34,81,{'weight': 1}
34,131,{'weight': 1}
34,280,{'weight': 1}
34,980,{'weight': 1}
34,397,{'weight': 1}
34,1381,{'weight': 1}
34,292,{'weight': 1}
34,585,{'weight': 1}
34,219,{'weight': 1}
34,1352,{'weight': 1}
34,2378,{'weight': 1}
34,125,{'weight': 1}
34,118,{'weight': 1}
34,335,{'weight': 1}
34,290,{'weight': 1}
34,1378,{'weight': 1}
34,7525,{'weight': 1}
34,116,{'weight': 1}
34,320,{'weight': 1}
34,247,{'weight': 1}
34,208,{'weight': 1}
34,197,{'weight': 1}
34,2350,{'weight': 1}
34,7597,{'weight': -10}
525,3,{'weight': 5}
525,96,{'weight': 10}
525,458,{'weight': 10}
525,493,{'weight': 10}
525,644,{'weight': 10}
525,819,{'weight': 10}
56,3,{'weight': 5}
56,6,{'weight': 9}
56,10,{'weight': 1}
56,27,{'weight': 10}
56,30,{'weight': 2}
56,36,{'weight': 3}
56,53,{'weight': 2}
56,753,{'weight': 8}
56,244,{'weight': 5}
56,1567,{'weight': 4}
56,187,{'weight': 4}
56,124,{'weight': 4}
56,147,{'weight': 4}
56,227,{'weight': 3}
56,90,{'weight': 3}
56,177,{'weight': 3}
56,421,{'weight': 3}
56,95,{'weight': 2}
56,112,{'weight': 2}
56,2337,{'weight': 2}
56,103,{'weight': 2}
56,1539,{'weight': 2}
56,969,{'weight': 1}
56,168,{'weight': 1}
56,3166,{'weight': 1}
56,197,{'weight': 1}
56,242,{'weight': 1}
56,7595,{'weight': 1}
56,431,{'weight': 1}
56,1360,{'weight': 1}
56,1179,{'weight': 1}
56,1346,{'weight': 1}
56,107,{'weight': 1}
56,3107,{'weight': 1}
1849,3,{'weight': 5}
557,3,{'weight': 5}
557,5,{'weight': 6}
557,6,{'weight': 4}
557,27,{'weight': 2}
557,36,{'weight': 1}
557,81,{'weight': 1}
557,307,{'weight': 1}
557,348,{'weight': 1}
557,494,{'weight': 1}
208,3,{'weight': 5}
208,6,{'weight': 5}
208,29,{'weight': 5}
208,33,{'weight': 1}
208,34,{'weight': 1}
208,59,{'weight': 5}
208,115,{'weight': 1}
208,162,{'weight': 1}
208,196,{'weight': 1}
208,287,{'weight': 4}
208,291,{'weight': 3}
208,320,{'weight': 1}
208,336,{'weight': 1}
208,484,{'weight': 1}
208,7578,{'weight': -1}
1558,3,{'weight': 5}
1558,49,{'weight': 1}
2346,3,{'weight': 5}
974,3,{'weight': 5}
974,33,{'weight': 1}
974,128,{'weight': 1}
974,149,{'weight': 1}
974,458,{'weight': 1}
262,3,{'weight': 5}
262,11,{'weight': 5}
262,19,{'weight': 2}
262,72,{'weight': 10}
262,73,{'weight': 1}
262,93,{'weight': 1}
262,125,{'weight': 1}
262,172,{'weight': 1}
262,259,{'weight': 1}
262,892,{'weight': 2}
262,431,{'weight': 2}
262,1186,{'weight': 1}
262,975,{'weight': 1}
2001,3,{'weight': 5}
2001,4,{'weight': 1}
2001,16,{'weight': 1}
815,3,{'weight': 5}
815,6,{'weight': 1}
815,12,{'weight': 10}
815,36,{'weight': 1}
815,124,{'weight': 1}
815,177,{'weight': 3}
815,3238,{'weight': 1}
815,1191,{'weight': 1}
815,5342,{'weight': 1}
815,885,{'weight': 1}
815,7581,{'weight': -10}
120,3,{'weight': 5}
120,5,{'weight': 1}
120,12,{'weight': 2}
120,34,{'weight': 5}
120,36,{'weight': 2}
120,46,{'weight': 1}
120,49,{'weight': 10}
120,59,{'weight': 3}
120,73,{'weight': 7}
120,82,{'weight': 3}
120,111,{'weight': 3}
120,310,{'weight': 7}
120,464,{'weight': 3}
120,141,{'weight': 2}
120,1201,{'weight': 2}
120,1071,{'weight': 2}
120,163,{'weight': 1}
120,245,{'weight': 1}
120,351,{'weight': 1}
120,222,{'weight': 1}
120,603,{'weight': 1}
120,454,{'weight': 1}
120,1368,{'weight': 1}
120,362,{'weight': 1}
120,762,{'weight': 1}
120,7512,{'weight': 1}
120,244,{'weight': 1}
492,3,{'weight': 5}
492,6,{'weight': 1}
492,7,{'weight': 5}
492,10,{'weight': 1}
492,25,{'weight': 1}
492,27,{'weight': 1}
492,115,{'weight': 2}
492,177,{'weight': 3}
492,331,{'weight': 1}
1175,3,{'weight': 5}
1175,26,{'weight': 1}
1175,45,{'weight': 1}
1175,3168,{'weight': 1}
32,3,{'weight': 5}
32,5,{'weight': 5}
32,6,{'weight': 7}
32,8,{'weight': 3}
32,9,{'weight': 1}
32,11,{'weight': -1}
32,12,{'weight': 2}
32,19,{'weight': 3}
32,24,{'weight': 4}
32,25,{'weight': 2}
32,26,{'weight': 8}
32,29,{'weight': 3}
32,43,{'weight': 10}
32,173,{'weight': 5}
32,105,{'weight': 5}
32,124,{'weight': 5}
32,36,{'weight': 4}
32,214,{'weight': 4}
32,90,{'weight': 4}
32,201,{'weight': 4}
32,58,{'weight': 3}
32,88,{'weight': 3}
32,166,{'weight': 3}
32,1506,{'weight': 3}
32,52,{'weight': 3}
32,67,{'weight': 3}
32,2365,{'weight': 2}
32,34,{'weight': 2}
32,49,{'weight': 2}
32,107,{'weight': 2}
32,142,{'weight': 2}
32,203,{'weight': 2}
32,521,{'weight': 2}
32,118,{'weight': 1}
32,191,{'weight': 1}
32,163,{'weight': 1}
32,245,{'weight': 1}
32,40,{'weight': 1}
32,59,{'weight': 1}
32,154,{'weight': 1}
32,3312,{'weight': 1}
32,366,{'weight': 1}
32,237,{'weight': 1}
32,219,{'weight': 1}
32,73,{'weight': 1}
32,287,{'weight': 1}
32,1064,{'weight': 1}
32,307,{'weight': 1}
32,941,{'weight': 1}
32,190,{'weight': 1}
32,672,{'weight': 1}
32,2244,{'weight': 1}
32,178,{'weight': 1}
32,696,{'weight': 1}
32,66,{'weight': 1}
32,136,{'weight': 1}
32,185,{'weight': 1}
32,103,{'weight': 1}
32,371,{'weight': 1}
32,102,{'weight': 1}
32,265,{'weight': 1}
32,393,{'weight': 1}
32,70,{'weight': 1}
32,7442,{'weight': 1}
32,1774,{'weight': 1}
32,7411,{'weight': 1}
32,2134,{'weight': 1}
32,257,{'weight': 1}
32,2132,{'weight': 1}
32,485,{'weight': 1}
32,177,{'weight': -1}
32,7583,{'weight': -1}
32,798,{'weight': -1}
32,796,{'weight': -1}
172,3,{'weight': 5}
172,5,{'weight': 1}
172,7,{'weight': 3}
172,12,{'weight': 1}
172,25,{'weight': 1}
172,26,{'weight': 1}
172,27,{'weight': 1}
172,30,{'weight': 5}
172,36,{'weight': 1}
172,43,{'weight': 2}
172,73,{'weight': 2}
172,95,{'weight': 1}
172,96,{'weight': 1}
172,116,{'weight': 2}
172,124,{'weight': 1}
172,142,{'weight': 5}
172,555,{'weight': 8}
172,214,{'weight': 3}
172,177,{'weight': 2}
172,262,{'weight': 1}
172,413,{'weight': 1}
172,1190,{'weight': 1}
172,2342,{'weight': 1}
172,641,{'weight': 1}
172,493,{'weight': 1}
172,701,{'weight': 1}
172,1173,{'weight': 1}
172,491,{'weight': 1}
172,205,{'weight': 1}
172,5342,{'weight': 1}
172,1327,{'weight': 1}
172,7604,{'weight': -10}
1347,3,{'weight': 5}
1347,177,{'weight': 2}
1347,1169,{'weight': 2}
1338,3,{'weight': 5}
105,3,{'weight': 4}
105,11,{'weight': 3}
105,12,{'weight': 1}
105,26,{'weight': 1}
105,27,{'weight': 2}
105,31,{'weight': 5}
105,32,{'weight': 5}
105,33,{'weight': 2}
105,49,{'weight': 1}
105,63,{'weight': 2}
105,81,{'weight': 3}
105,92,{'weight': 5}
105,97,{'weight': 1}
105,602,{'weight': 4}
105,199,{'weight': 3}
105,164,{'weight': 3}
105,118,{'weight': 2}
105,125,{'weight': 2}
105,1045,{'weight': 1}
105,315,{'weight': 1}
105,362,{'weight': 1}
105,289,{'weight': 1}
105,154,{'weight': 1}
105,704,{'weight': 1}
105,830,{'weight': 1}
105,1915,{'weight': 1}
105,649,{'weight': 1}
105,490,{'weight': 1}
105,163,{'weight': 1}
105,292,{'weight': 1}
105,1197,{'weight': 1}
105,484,{'weight': 1}
105,2397,{'weight': 1}
105,496,{'weight': 1}
105,720,{'weight': 1}
105,7445,{'weight': 1}
105,241,{'weight': 1}
105,613,{'weight': -2}
105,185,{'weight': -4}
105,7575,{'weight': -10}
105,7585,{'weight': -10}
818,3,{'weight': 4}
818,5,{'weight': 4}
818,6,{'weight': 1}
818,19,{'weight': 1}
818,24,{'weight': 1}
890,3,{'weight': 4}
890,5,{'weight': 1}
890,81,{'weight': 2}
890,413,{'weight': 1}
890,433,{'weight': 1}
890,701,{'weight': 3}
890,1032,{'weight': 1}
1362,3,{'weight': 4}
1362,27,{'weight': 3}
1547,3,{'weight': 4}
1056,3,{'weight': 4}
1056,6,{'weight': 1}
1056,29,{'weight': 1}
1056,73,{'weight': 1}
2280,3,{'weight': 4}
2280,25,{'weight': 2}
879,3,{'weight': 4}
879,7,{'weight': 2}
879,177,{'weight': 2}
879,199,{'weight': 1}
879,883,{'weight': 1}
36,3,{'weight': 4}
36,5,{'weight': 3}
36,6,{'weight': 10}
36,7,{'weight': 10}
36,8,{'weight': 10}
36,11,{'weight': 2}
36,12,{'weight': 2}
36,19,{'weight': 4}
36,24,{'weight': 2}
36,25,{'weight': 2}
36,27,{'weight': 4}
36,30,{'weight': 1}
36,31,{'weight': 3}
36,32,{'weight': 5}
36,34,{'weight': 2}
36,118,{'weight': 10}
36,227,{'weight': 4}
36,177,{'weight': 4}
36,1381,{'weight': 3}
36,209,{'weight': 3}
36,1579,{'weight': 3}
36,122,{'weight': 3}
36,49,{'weight': 3}
36,56,{'weight': 3}
36,116,{'weight': 3}
36,424,{'weight': 2}
36,155,{'weight': 2}
36,82,{'weight': 2}
36,291,{'weight': 2}
36,197,{'weight': 2}
36,2379,{'weight': 2}
36,822,{'weight': 2}
36,1184,{'weight': 2}
36,207,{'weight': 1}
36,3368,{'weight': 1}
36,249,{'weight': 1}
36,375,{'weight': 1}
36,58,{'weight': 1}
36,222,{'weight': 1}
36,102,{'weight': 1}
36,983,{'weight': 1}
36,47,{'weight': 1}
36,1562,{'weight': 1}
36,585,{'weight': 1}
36,7585,{'weight': 1}
36,7563,{'weight': 1}
36,1580,{'weight': 1}
36,172,{'weight': 1}
36,351,{'weight': 1}
36,292,{'weight': 1}
36,702,{'weight': 1}
36,2377,{'weight': 1}
36,759,{'weight': 1}
36,801,{'weight': 1}
36,1378,{'weight': 1}
36,3187,{'weight': 1}
36,2374,{'weight': 1}
36,247,{'weight': 1}
36,103,{'weight': 1}
36,136,{'weight': 1}
36,120,{'weight': 1}
36,3254,{'weight': 1}
36,572,{'weight': 1}
36,7341,{'weight': 1}
36,815,{'weight': 1}
36,336,{'weight': 1}
36,557,{'weight': 1}
36,1067,{'weight': 1}
36,372,{'weight': 1}
36,42,{'weight': 1}
36,81,{'weight': 1}
36,290,{'weight': 1}
36,1191,{'weight': 1}
36,124,{'weight': 1}
36,83,{'weight': 1}
36,1173,{'weight': 1}
36,840,{'weight': -1}
36,95,{'weight': -10}
36,7597,{'weight': -10}
590,3,{'weight': 3}
590,128,{'weight': 2}
590,6878,{'weight': 10}
590,614,{'weight': 2}
3260,3,{'weight': 3}
1174,3,{'weight': 3}
1174,16,{'weight': 7}
3198,3,{'weight': 3}
460,3,{'weight': 3}
460,5,{'weight': 1}
460,47,{'weight': 2}
460,54,{'weight': 1}
460,73,{'weight': 1}
460,434,{'weight': 1}
460,705,{'weight': 2}
460,769,{'weight': 1}
460,512,{'weight': 1}
460,1855,{'weight': 1}
460,1129,{'weight': 1}
460,1366,{'weight': 1}
460,1559,{'weight': 1}
3200,3,{'weight': 3}
589,3,{'weight': 3}
589,9,{'weight': 5}
589,22,{'weight': 2}
589,26,{'weight': 2}
589,133,{'weight': 2}
589,157,{'weight': 1}
589,2154,{'weight': 2}
589,1736,{'weight': 1}
433,3,{'weight': 3}
433,5,{'weight': 7}
433,125,{'weight': 1}
433,1063,{'weight': 2}
433,572,{'weight': 1}
433,2369,{'weight': 1}
433,3254,{'weight': 1}
433,2370,{'weight': 1}
433,890,{'weight': 1}
433,751,{'weight': 1}
433,7595,{'weight': -1}
433,7541,{'weight': -10}
81,3,{'weight': 3}
81,5,{'weight': 4}
81,12,{'weight': 2}
81,27,{'weight': 2}
81,33,{'weight': 1}
81,34,{'weight': 1}
81,36,{'weight': 1}
81,42,{'weight': 1}
81,49,{'weight': 3}
81,58,{'weight': 4}
81,64,{'weight': 1}
81,1198,{'weight': 3}
81,105,{'weight': 3}
81,290,{'weight': 3}
81,971,{'weight': 3}
81,128,{'weight': 2}
81,754,{'weight': 2}
81,890,{'weight': 2}
81,3331,{'weight': 1}
81,467,{'weight': 1}
81,1562,{'weight': 1}
81,1553,{'weight': 1}
81,248,{'weight': 1}
81,173,{'weight': 1}
81,3250,{'weight': 1}
81,1570,{'weight': 1}
81,391,{'weight': 1}
81,627,{'weight': 1}
81,3244,{'weight': 1}
81,1859,{'weight': 1}
81,1573,{'weight': 1}
81,413,{'weight': 1}
81,229,{'weight': 1}
81,247,{'weight': 1}
81,557,{'weight': 1}
81,2357,{'weight': 1}
81,412,{'weight': 1}
81,645,{'weight': 1}
81,115,{'weight': 1}
7509,3,{'weight': 3}
7509,25,{'weight': 1}
7509,102,{'weight': 3}
7509,5342,{'weight': -10}
973,3,{'weight': 3}
973,27,{'weight': 4}
973,641,{'weight': 1}
1555,3,{'weight': 3}
1555,6,{'weight': 1}
3154,3,{'weight': 3}
7595,3,{'weight': 3}
7595,7,{'weight': 1}
7595,8,{'weight': 7}
7595,26,{'weight': 3}
7595,27,{'weight': 6}
7595,29,{'weight': 1}
7595,30,{'weight': 3}
7595,53,{'weight': 6}
7595,56,{'weight': 1}
7595,83,{'weight': 2}
7595,103,{'weight': 1}
7595,107,{'weight': 3}
7595,112,{'weight': 2}
7595,116,{'weight': 1}
7595,123,{'weight': 10}
7595,124,{'weight': -10}
7595,129,{'weight': -1}
7595,174,{'weight': 2}
7595,177,{'weight': -1}
7595,207,{'weight': 1}
7595,244,{'weight': 3}
7595,249,{'weight': -10}
7595,288,{'weight': 1}
7595,333,{'weight': 1}
7595,430,{'weight': 1}
7595,458,{'weight': 1}
7595,548,{'weight': 1}
7595,813,{'weight': 1}
7595,882,{'weight': 1}
7595,886,{'weight': 2}
7595,969,{'weight': 2}
7595,1045,{'weight': 3}
7595,1157,{'weight': 2}
7595,1171,{'weight': 1}
7595,1323,{'weight': 4}
7595,1541,{'weight': 1}
7595,1691,{'weight': -10}
7595,1792,{'weight': 1}
7595,1811,{'weight': 1}
7595,1841,{'weight': 2}
7595,2319,{'weight': 2}
7595,2322,{'weight': 2}
7595,2327,{'weight': 2}
7595,3074,{'weight': 1}
7595,3079,{'weight': 1}
7595,3136,{'weight': 1}
7595,3138,{'weight': 1}
7595,5342,{'weight': -10}
7595,5679,{'weight': 2}
7595,7418,{'weight': 1}
7595,7461,{'weight': -10}
7595,7556,{'weight': -10}
7595,7604,{'weight': -10}
1361,3,{'weight': 3}
1361,6,{'weight': 3}
1361,8,{'weight': 3}
2331,3,{'weight': 3}
2331,7552,{'weight': -1}
509,3,{'weight': 3}
509,16,{'weight': 2}
509,21,{'weight': 1}
509,29,{'weight': 1}
509,41,{'weight': 2}
509,106,{'weight': 2}
509,228,{'weight': 1}
509,1000,{'weight': 5}
509,2345,{'weight': 2}
509,1157,{'weight': 1}
509,878,{'weight': 1}
509,2548,{'weight': 1}
969,3,{'weight': 3}
969,56,{'weight': 2}
969,100,{'weight': 1}
969,177,{'weight': 4}
969,288,{'weight': 1}
969,2214,{'weight': 2}
969,7595,{'weight': 1}
197,3,{'weight': 3}
197,5,{'weight': 3}
197,7,{'weight': 3}
197,9,{'weight': 5}
197,11,{'weight': 1}
197,14,{'weight': 5}
197,17,{'weight': 5}
197,19,{'weight': 1}
197,21,{'weight': 1}
197,30,{'weight': 2}
197,34,{'weight': 3}
197,36,{'weight': 1}
197,47,{'weight': 1}
197,56,{'weight': 1}
197,58,{'weight': 2}
197,69,{'weight': 3}
197,93,{'weight': 1}
197,115,{'weight': 1}
197,125,{'weight': 2}
197,135,{'weight': 2}
197,162,{'weight': 1}
197,177,{'weight': 1}
197,190,{'weight': 1}
197,7603,{'weight': 5}
197,591,{'weight': 2}
197,198,{'weight': 2}
197,7577,{'weight': 2}
197,822,{'weight': 1}
197,759,{'weight': 1}
197,2369,{'weight': 1}
197,1068,{'weight': 1}
197,459,{'weight': 1}
197,1794,{'weight': 1}
197,244,{'weight': 1}
197,798,{'weight': 1}
621,3,{'weight': 3}
621,7,{'weight': 1}
621,21,{'weight': 1}
621,24,{'weight': 2}
621,107,{'weight': 4}
621,177,{'weight': 4}
621,2843,{'weight': 1}
1036,3,{'weight': 3}
1036,7,{'weight': 3}
1036,877,{'weight': 1}
1036,7515,{'weight': -10}
1054,3,{'weight': 3}
1054,4,{'weight': 1}
1054,73,{'weight': 2}
1054,177,{'weight': 1}
1818,3,{'weight': 3}
358,3,{'weight': 3}
358,113,{'weight': 5}
358,130,{'weight': 2}
358,147,{'weight': 2}
358,199,{'weight': 1}
358,258,{'weight': 2}
358,288,{'weight': 2}
358,2015,{'weight': 2}
358,1438,{'weight': 1}
358,7604,{'weight': -10}
358,7603,{'weight': -10}
748,3,{'weight': 3}
748,7,{'weight': 1}
748,8,{'weight': 1}
748,21,{'weight': 1}
748,26,{'weight': 1}
748,30,{'weight': 1}
748,43,{'weight': 1}
748,124,{'weight': 4}
748,177,{'weight': 10}
748,179,{'weight': 1}
748,228,{'weight': 1}
748,287,{'weight': 4}
748,564,{'weight': 1}
748,885,{'weight': 1}
748,1811,{'weight': 1}
748,3067,{'weight': 1}
748,813,{'weight': -4}
88,3,{'weight': 2}
88,4,{'weight': 2}
88,5,{'weight': 3}
88,10,{'weight': 1}
88,11,{'weight': 1}
88,15,{'weight': 1}
88,16,{'weight': 1}
88,17,{'weight': 1}
88,19,{'weight': 3}
88,20,{'weight': 2}
88,24,{'weight': 5}
88,26,{'weight': 1}
88,27,{'weight': 2}
88,29,{'weight': 1}
88,32,{'weight': 3}
88,33,{'weight': 1}
88,34,{'weight': 1}
88,43,{'weight': 1}
88,49,{'weight': 3}
88,73,{'weight': 1}
88,82,{'weight': 1}
88,85,{'weight': 1}
88,461,{'weight': 10}
88,646,{'weight': 7}
88,245,{'weight': 3}
88,125,{'weight': 3}
88,140,{'weight': 3}
88,1201,{'weight': 2}
88,1518,{'weight': 2}
88,145,{'weight': 2}
88,288,{'weight': 1}
88,164,{'weight': 1}
88,173,{'weight': 1}
88,318,{'weight': 1}
88,7398,{'weight': 1}
88,666,{'weight': 1}
88,92,{'weight': 1}
88,308,{'weight': 1}
88,3235,{'weight': 1}
88,296,{'weight': 1}
88,815,{'weight': 1}
88,95,{'weight': 1}
88,684,{'weight': 1}
88,179,{'weight': 1}
88,1309,{'weight': 1}
88,129,{'weight': 1}
88,1405,{'weight': 1}
88,7559,{'weight': -1}
88,7328,{'weight': -1}
88,124,{'weight': -1}
88,7404,{'weight': -5}
88,7552,{'weight': -7}
88,185,{'weight': -10}
88,7543,{'weight': -10}
88,7419,{'weight': -10}
88,177,{'weight': -10}
163,3,{'weight': 2}
163,5,{'weight': 7}
163,6,{'weight': 1}
163,12,{'weight': 1}
163,19,{'weight': 1}
163,32,{'weight': 1}
163,39,{'weight': 1}
163,44,{'weight': 1}
163,47,{'weight': 1}
163,58,{'weight': 1}
163,59,{'weight': 6}
163,73,{'weight': 2}
163,82,{'weight': 1}
163,87,{'weight': 1}
163,96,{'weight': 1}
163,103,{'weight': 1}
163,105,{'weight': 1}
163,115,{'weight': 5}
163,118,{'weight': 1}
163,120,{'weight': 1}
163,165,{'weight': 10}
163,398,{'weight': 3}
163,249,{'weight': 1}
163,375,{'weight': 1}
163,416,{'weight': 1}
