source,target,weight
1810,3044,{'weight': 1}
1810,2821,{'weight': 2}
1810,2725,{'weight': 3}
1810,3076,{'weight': 1}
1810,1754,{'weight': 2}
1810,2759,{'weight': 2}
1810,1764,{'weight': 1}
1810,2658,{'weight': 1}
1810,3182,{'weight': -2}
1810,1585,{'weight': 3}
1810,3206,{'weight': 1}
1810,2494,{'weight': 5}
1810,395,{'weight': 2}
1810,3216,{'weight': 1}
1810,3217,{'weight': 1}
1810,3146,{'weight': 2}
1810,3227,{'weight': 1}
1810,2083,{'weight': 6}
1810,3230,{'weight': 1}
1810,3242,{'weight': 1}
1810,2249,{'weight': 1}
1810,3255,{'weight': 1}
1810,1258,{'weight': 1}
1810,1967,{'weight': 4}
1810,2187,{'weight': 3}
1810,2090,{'weight': -5}
1810,3197,{'weight': -2}
1810,57,{'weight': 3}
1810,3202,{'weight': 1}
1810,3307,{'weight': 2}
1810,3314,{'weight': -10}
1810,2969,{'weight': 3}
1810,3317,{'weight': 1}
1810,3337,{'weight': 1}
1810,3342,{'weight': 1}
1810,1018,{'weight': 2}
1810,1719,{'weight': 2}
1810,3379,{'weight': 1}
1810,2067,{'weight': -4}
1810,2652,{'weight': 2}
1810,2625,{'weight': 3}
1810,3473,{'weight': -10}
1810,3374,{'weight': 2}
1810,1629,{'weight': 2}
1810,1746,{'weight': 2}
1810,3436,{'weight': -8}
1810,2837,{'weight': 2}
1810,2784,{'weight': 1}
1810,2132,{'weight': 4}
1810,3538,{'weight': 1}
1810,3584,{'weight': 1}
1810,2019,{'weight': 6}
1810,2942,{'weight': 8}
1810,2498,{'weight': 2}
1810,3466,{'weight': -5}
1810,2098,{'weight': 2}
1810,2594,{'weight': 1}
1810,1502,{'weight': 5}
1810,3549,{'weight': 1}
1810,1693,{'weight': 2}
1810,2977,{'weight': 1}
1810,3760,{'weight': -10}
1810,3669,{'weight': 2}
1810,2012,{'weight': 2}
1810,2252,{'weight': 3}
1810,3895,{'weight': 1}
1810,2897,{'weight': -9}
1810,1267,{'weight': 1}
1810,3916,{'weight': 1}
1810,4138,{'weight': -10}
1810,3343,{'weight': 1}
1810,4208,{'weight': 1}
1810,4242,{'weight': 1}
1810,4244,{'weight': 1}
1810,4245,{'weight': 1}
1810,1675,{'weight': -10}
1810,3185,{'weight': 4}
1810,3465,{'weight': 3}
1810,2819,{'weight': 2}
1810,3904,{'weight': 1}
1810,3020,{'weight': 3}
1810,3531,{'weight': 1}
1810,2777,{'weight': 1}
1810,1765,{'weight': 8}
1810,3810,{'weight': 3}
1810,4423,{'weight': 1}
1810,4274,{'weight': 1}
1810,2050,{'weight': 3}
1810,2028,{'weight': -10}
1810,3233,{'weight': -4}
1810,4501,{'weight': -10}
1810,3744,{'weight': -10}
1810,4634,{'weight': 2}
1810,4677,{'weight': -10}
1810,4681,{'weight': -10}
1810,4531,{'weight': -10}
1810,4679,{'weight': -10}
1810,4668,{'weight': -10}
1810,4673,{'weight': -10}
1810,4666,{'weight': -10}
1810,4654,{'weight': -10}
1810,4683,{'weight': -10}
1810,4697,{'weight': -3}
1810,2518,{'weight': 1}
1810,4676,{'weight': -10}
1810,4228,{'weight': 1}
1810,4678,{'weight': -10}
1810,4680,{'weight': -10}
1810,4682,{'weight': -10}
1810,4672,{'weight': -10}
1810,4661,{'weight': -10}
1810,4675,{'weight': -10}
1810,4707,{'weight': -10}
1810,4733,{'weight': -10}
1810,4742,{'weight': -10}
1810,3841,{'weight': -10}
1810,4741,{'weight': -10}
1810,4686,{'weight': -10}
1810,4743,{'weight': -10}
1810,4688,{'weight': -10}
1810,4744,{'weight': -10}
1810,4669,{'weight': -10}
1810,4684,{'weight': -10}
1810,4701,{'weight': -10}
1810,4659,{'weight': -10}
1810,2584,{'weight': 4}
1810,4732,{'weight': 1}
1810,4746,{'weight': -10}
1810,4698,{'weight': 1}
1810,3278,{'weight': 6}
1810,4756,{'weight': -10}
1810,4777,{'weight': -10}
1810,4796,{'weight': -10}
1810,4775,{'weight': -10}
1810,4452,{'weight': 1}
1810,4616,{'weight': 2}
1810,4804,{'weight': -10}
1810,405,{'weight': -4}
1810,4038,{'weight': -8}
1810,4818,{'weight': -10}
1810,4814,{'weight': -10}
1810,4791,{'weight': -4}
1810,4795,{'weight': -5}
1810,363,{'weight': 3}
1810,4853,{'weight': -7}
1810,4858,{'weight': -8}
1810,4835,{'weight': -8}
1810,4844,{'weight': -10}
1810,4868,{'weight': -8}
1810,4870,{'weight': -10}
1810,3642,{'weight': 3}
1810,4665,{'weight': 1}
1810,3355,{'weight': 1}
1810,4524,{'weight': -10}
1810,2003,{'weight': 3}
1810,4986,{'weight': -8}
1810,5001,{'weight': 1}
1810,5027,{'weight': -10}
1810,5021,{'weight': -10}
1810,5037,{'weight': -8}
1810,1899,{'weight': 4}
1810,5062,{'weight': -8}
1810,4708,{'weight': -9}
1810,2266,{'weight': 3}
1810,5025,{'weight': 1}
1810,2901,{'weight': 2}
1810,5096,{'weight': -10}
1810,5086,{'weight': -10}
1810,5149,{'weight': -9}
1810,5150,{'weight': -10}
1810,5195,{'weight': -10}
1810,5215,{'weight': -10}
1810,5216,{'weight': -10}
1810,5217,{'weight': -10}
1810,4840,{'weight': 1}
1810,5305,{'weight': -5}
1810,5417,{'weight': 1}
1810,5367,{'weight': -10}
1810,5421,{'weight': -10}
1810,3366,{'weight': -10}
1810,5490,{'weight': -10}
1810,1334,{'weight': 3}
1810,25,{'weight': -2}
1810,905,{'weight': -8}
1810,3897,{'weight': 8}
1810,5501,{'weight': -9}
1810,5505,{'weight': -9}
1810,5471,{'weight': -10}
1810,5544,{'weight': -10}
1810,1964,{'weight': -10}
1810,1403,{'weight': 1}
1810,4899,{'weight': -10}
1810,5473,{'weight': -2}
1810,5563,{'weight': 1}
1810,4694,{'weight': -7}
1810,5480,{'weight': -8}
1810,2296,{'weight': 7}
1810,5550,{'weight': 1}
1810,5472,{'weight': -8}
1810,3600,{'weight': -9}
1810,2017,{'weight': -10}
1810,5691,{'weight': 1}
1810,5635,{'weight': -3}
1810,3903,{'weight': -8}
1810,1,{'weight': 4}
1810,5801,{'weight': -7}
1810,2045,{'weight': 5}
1810,5712,{'weight': -2}
1810,5857,{'weight': 2}
1810,2369,{'weight': 1}
1810,5858,{'weight': 1}
1810,4118,{'weight': 2}
1810,481,{'weight': 4}
1810,4291,{'weight': 4}
1810,4172,{'weight': 3}
1810,2688,{'weight': -3}
1810,5449,{'weight': 1}
1810,5413,{'weight': 3}
1810,3327,{'weight': 4}
1810,3878,{'weight': 4}
1810,5917,{'weight': 1}
1810,1639,{'weight': 3}
1810,4304,{'weight': 2}
1810,2388,{'weight': -2}
1810,5928,{'weight': 1}
1810,5591,{'weight': 1}
1810,5611,{'weight': -8}
1810,2063,{'weight': 3}
1810,5965,{'weight': 1}
1810,4197,{'weight': 3}
1810,2552,{'weight': 1}
1810,33,{'weight': 2}
1810,1832,{'weight': 2}
1810,5227,{'weight': 3}
1810,3714,{'weight': 4}
1810,5983,{'weight': 4}
1810,4499,{'weight': 2}
1839,1840,{'weight': 8}
1839,1185,{'weight': 5}
1839,1714,{'weight': 2}
1840,1839,{'weight': 5}
1840,425,{'weight': 1}
1840,1482,{'weight': 1}
1840,1872,{'weight': 2}
1840,1400,{'weight': 2}
1840,1978,{'weight': 1}
1840,1995,{'weight': 1}
1840,1997,{'weight': 1}
1840,1685,{'weight': 3}
1840,1993,{'weight': 2}
1840,1986,{'weight': 1}
1840,1529,{'weight': 1}
1840,1366,{'weight': 3}
1840,2578,{'weight': 1}
1840,2521,{'weight': 1}
1840,2028,{'weight': 1}
1840,1899,{'weight': 1}
1840,1185,{'weight': 8}
1840,3215,{'weight': 1}
1840,2536,{'weight': 2}
1840,3326,{'weight': 2}
1840,3366,{'weight': 1}
1840,1565,{'weight': 1}
1840,3478,{'weight': 1}
1840,3744,{'weight': -10}
1841,905,{'weight': 1}
1842,1317,{'weight': 1}
1842,1615,{'weight': 1}
1842,1487,{'weight': 1}
1843,1712,{'weight': 5}
1843,1844,{'weight': 5}
1843,1673,{'weight': 1}
1843,2122,{'weight': 5}
1843,1281,{'weight': 1}
1843,2169,{'weight': 1}
1843,1893,{'weight': 2}
1843,2222,{'weight': 2}
1843,1774,{'weight': 5}
1843,760,{'weight': -5}
1843,2403,{'weight': 2}
1843,2043,{'weight': 1}
1844,1843,{'weight': 1}
1844,1876,{'weight': 5}
1844,545,{'weight': 1}
1844,2134,{'weight': 1}
1844,2118,{'weight': 1}
1845,1769,{'weight': 1}
1845,135,{'weight': 1}
1846,1690,{'weight': 5}
1846,29,{'weight': 7}
1846,1769,{'weight': 2}
1846,1962,{'weight': 1}
1846,274,{'weight': 4}
1846,2188,{'weight': 2}
1846,2180,{'weight': 1}
1846,2144,{'weight': 2}
1846,1913,{'weight': 1}
1846,1845,{'weight': 5}
1846,1386,{'weight': 10}
1846,1566,{'weight': 5}
1846,1948,{'weight': 2}
1846,2040,{'weight': 4}
1846,215,{'weight': 5}
1846,1201,{'weight': 5}
1846,2268,{'weight': 1}
1846,1317,{'weight': 2}
1846,2385,{'weight': 1}
1846,2386,{'weight': 3}
1846,2387,{'weight': 5}
1846,1878,{'weight': 4}
1846,1383,{'weight': -1}
1847,1487,{'weight': 1}
1719,1847,{'weight': 5}
1719,1967,{'weight': -10}
1719,2158,{'weight': 8}
1719,1810,{'weight': 2}
1719,905,{'weight': 8}
1719,2198,{'weight': 10}
1719,1656,{'weight': 10}
1656,1185,{'weight': 8}
1656,1877,{'weight': 1}
1656,1386,{'weight': -3}
1656,1719,{'weight': 3}
1656,1811,{'weight': 2}
1656,1585,{'weight': 2}
1656,1318,{'weight': 2}
1656,4,{'weight': 3}
1656,1,{'weight': 9}
1656,304,{'weight': 2}
1656,635,{'weight': 2}
1656,1363,{'weight': 5}
1656,13,{'weight': 3}
1656,905,{'weight': 1}
1656,1512,{'weight': 2}
1656,96,{'weight': 3}
1656,1885,{'weight': 3}
1656,3345,{'weight': 2}
1656,2388,{'weight': 1}
1656,2934,{'weight': 2}
1656,2795,{'weight': 1}
1656,1316,{'weight': 2}
1656,1752,{'weight': 1}
1656,1731,{'weight': 2}
1656,417,{'weight': 1}
1656,823,{'weight': 1}
1656,1018,{'weight': 3}
1656,1565,{'weight': 4}
1656,1802,{'weight': 3}
1656,57,{'weight': 3}
1656,2230,{'weight': 3}
1848,1810,{'weight': 2}
1848,2115,{'weight': -5}
1849,1317,{'weight': 1}
1849,2657,{'weight': -10}
1849,4619,{'weight': 1}
1849,4654,{'weight': -10}
1849,2712,{'weight': -10}
1849,4649,{'weight': 2}
1850,1317,{'weight': 1}
1850,2204,{'weight': 1}
1850,1810,{'weight': 1}
1850,2290,{'weight': 1}
1850,2131,{'weight': 1}
1850,304,{'weight': 1}
1850,1860,{'weight': 4}
1850,2318,{'weight': 2}
1850,2257,{'weight': 2}
1850,2125,{'weight': 2}
1850,1764,{'weight': 1}
1850,2388,{'weight': 1}
1850,5449,{'weight': 1}
1850,4649,{'weight': 2}
1850,5523,{'weight': 2}
1850,280,{'weight': -1}
1851,1771,{'weight': 2}
1851,2656,{'weight': 3}
1852,1771,{'weight': 1}
1853,1771,{'weight': 1}
1853,1585,{'weight': 1}
1856,1771,{'weight': 1}
1857,35,{'weight': 1}
1859,1543,{'weight': 2}
1859,2757,{'weight': -10}
1859,1529,{'weight': 3}
1859,2768,{'weight': 1}
1859,1629,{'weight': 2}
1859,2647,{'weight': 3}
1859,1693,{'weight': 1}
1859,1802,{'weight': 3}
1859,2840,{'weight': 2}
1859,17,{'weight': 2}
1859,3779,{'weight': 1}
1859,2625,{'weight': 3}
1860,1677,{'weight': 1}
1860,523,{'weight': 1}
1860,882,{'weight': 1}
1860,1873,{'weight': 1}
1860,1889,{'weight': 1}
1860,1888,{'weight': 1}
1860,1585,{'weight': 1}
1860,1778,{'weight': 1}
1860,1686,{'weight': 1}
1860,1,{'weight': 10}
1860,1924,{'weight': 1}
1860,1806,{'weight': 1}
1860,823,{'weight': 1}
1860,1386,{'weight': 1}
1860,363,{'weight': 1}
1860,1744,{'weight': 1}
1860,1946,{'weight': 1}
1860,1837,{'weight': 1}
1860,1757,{'weight': 1}
1860,1963,{'weight': 1}
1860,1941,{'weight': 2}
1860,1701,{'weight': 8}
1860,1965,{'weight': 1}
1860,1543,{'weight': 2}
1860,184,{'weight': 1}
1860,1554,{'weight': 2}
1860,1951,{'weight': 1}
1860,1981,{'weight': 1}
1860,1555,{'weight': 1}
1860,1713,{'weight': 1}
1860,465,{'weight': 1}
1860,1810,{'weight': 1}
1860,1938,{'weight': 2}
1860,1754,{'weight': 1}
1860,1999,{'weight': 1}
1860,1977,{'weight': 2}
1860,1245,{'weight': 1}
1860,1997,{'weight': 1}
1860,1771,{'weight': -10}
1860,2051,{'weight': 1}
1860,2103,{'weight': 1}
1860,1473,{'weight': 1}
1860,1334,{'weight': 2}
1860,1916,{'weight': 1}
1860,1802,{'weight': 1}
1860,2124,{'weight': 1}
1860,1201,{'weight': 4}
1860,1890,{'weight': 2}
1860,2125,{'weight': 2}
1860,2257,{'weight': 2}
1860,1731,{'weight': 3}
1860,13,{'weight': 3}
1860,1899,{'weight': 5}
1860,2231,{'weight': 1}
1860,729,{'weight': 1}
1860,1850,{'weight': 4}
1860,2359,{'weight': 2}
1860,304,{'weight': 3}
1860,1819,{'weight': 1}
1860,1502,{'weight': 1}
1860,2028,{'weight': 7}
1860,1383,{'weight': -10}
1860,2142,{'weight': 3}
1861,905,{'weight': 1}
1863,26,{'weight': 2}
1864,1185,{'weight': 6}
1864,523,{'weight': 2}
1865,1771,{'weight': 1}
1867,1955,{'weight': 1}
1866,1771,{'weight': 5}
1868,1185,{'weight': 1}
1869,35,{'weight': 1}
1871,1771,{'weight': 1}
1873,905,{'weight': 1}
1873,1880,{'weight': 1}
1873,1881,{'weight': 1}
1873,1860,{'weight': 1}
1873,523,{'weight': 1}
1873,1872,{'weight': 1}
1873,546,{'weight': 1}
1873,1744,{'weight': 1}
1873,1899,{'weight': 1}
1873,1892,{'weight': 1}
1873,937,{'weight': 1}
1873,2312,{'weight': 1}
1873,2317,{'weight': 1}
1873,171,{'weight': 1}
1874,1771,{'weight': 1}
1875,1690,{'weight': 2}
1876,546,{'weight': 1}
1876,523,{'weight': 1}
1876,1844,{'weight': 5}
1876,1927,{'weight': 1}
1876,1922,{'weight': 1}
1876,2034,{'weight': 1}
1876,1921,{'weight': 2}
1876,2158,{'weight': 1}
1876,2297,{'weight': 1}
1872,1744,{'weight': 1}
1872,1771,{'weight': 1}
1872,1873,{'weight': 1}
1872,546,{'weight': 2}
1872,1840,{'weight': 2}
1878,1690,{'weight': 5}
1878,1846,{'weight': 5}
1878,25,{'weight': 10}
1878,1677,{'weight': 1}
1878,2591,{'weight': 1}
1878,1383,{'weight': -10}
1879,35,{'weight': 1}
1879,1771,{'weight': 1}
1879,3735,{'weight': 1}
1879,4169,{'weight': 1}
1879,4172,{'weight': 1}
1880,1873,{'weight': 1}
1880,1771,{'weight': 1}
1880,905,{'weight': 1}
1881,1873,{'weight': 1}
1882,1771,{'weight': 2}
1883,1585,{'weight': 1}
1884,1771,{'weight': 1}
1885,1107,{'weight': 4}
1885,1887,{'weight': 2}
1885,1677,{'weight': 2}
1885,1744,{'weight': 2}
1885,41,{'weight': 2}
1885,1201,{'weight': 1}
1885,2028,{'weight': 1}
1885,2434,{'weight': -5}
1885,1529,{'weight': 1}
1885,592,{'weight': 1}
1885,2296,{'weight': 1}
1885,2144,{'weight': 6}
1885,2503,{'weight': -10}
1885,1018,{'weight': 4}
1885,1629,{'weight': 1}
1885,230,{'weight': 3}
1885,3744,{'weight': -10}
1885,1612,{'weight': 2}
1885,1656,{'weight': 3}
1885,93,{'weight': 5}
1885,4315,{'weight': 3}
1885,3445,{'weight': 2}
1885,5050,{'weight': 2}
1885,905,{'weight': 1}
1885,4172,{'weight': 1}
1885,4649,{'weight': 1}
1886,256,{'weight': 1}
1886,1899,{'weight': 1}
1886,2540,{'weight': -10}
1886,13,{'weight': 1}
1886,2344,{'weight': 1}
1886,4291,{'weight': 1}
1886,4197,{'weight': 5}
1887,1885,{'weight': 1}
1888,882,{'weight': 2}
1888,905,{'weight': 1}
1888,1860,{'weight': 1}
1888,1585,{'weight': 1}
1888,1201,{'weight': 1}
1889,905,{'weight': 1}
1889,1860,{'weight': 1}
1889,523,{'weight': 1}
1891,523,{'weight': 1}
1892,546,{'weight': 1}
1892,1873,{'weight': 1}
1892,1585,{'weight': 1}
1892,1929,{'weight': 1}
1892,1281,{'weight': 1}
1894,35,{'weight': 1}
1894,1900,{'weight': 2}
1894,1921,{'weight': 1}
1894,2485,{'weight': 1}
1894,4779,{'weight': 1}
1894,3901,{'weight': 1}
1895,546,{'weight': 2}
1896,546,{'weight': 2}
1896,523,{'weight': 5}
1896,1713,{'weight': 1}
1896,1921,{'weight': 2}
1896,1953,{'weight': 3}
1896,1955,{'weight': 1}
1896,1744,{'weight': 2}
1896,1771,{'weight': 10}
1896,1670,{'weight': 2}
1896,1543,{'weight': 2}
1896,1991,{'weight': 1}
1896,592,{'weight': 1}
1896,2028,{'weight': 1}
1896,2103,{'weight': 1}
1896,2006,{'weight': 1}
1896,2087,{'weight': 2}
1896,2076,{'weight': 10}
1896,1810,{'weight': 1}
1897,35,{'weight': 5}
1898,1465,{'weight': 4}
1898,35,{'weight': 5}
1899,1900,{'weight': 1}
1899,1873,{'weight': 1}
1899,1919,{'weight': 1}
1899,1713,{'weight': 1}
1899,729,{'weight': 1}
1899,1675,{'weight': 1}
1899,935,{'weight': 1}
1899,1922,{'weight': 1}
1899,1951,{'weight': 1}
1899,1956,{'weight': -10}
1899,1886,{'weight': 1}
1899,1943,{'weight': 1}
1899,1992,{'weight': 1}
1899,1990,{'weight': 3}
1899,1890,{'weight': 1}
1899,1,{'weight': 1}
1899,1543,{'weight': 1}
1899,1803,{'weight': 1}
1899,1714,{'weight': 2}
1899,1473,{'weight': 8}
1899,2087,{'weight': 1}
1899,2155,{'weight': 1}
1899,1690,{'weight': 2}
1899,493,{'weight': 1}
1899,2091,{'weight': 2}
1899,2187,{'weight': 3}
1899,1953,{'weight': 1}
1899,905,{'weight': 3}
1899,2297,{'weight': 1}
1899,2274,{'weight': 1}
1899,2260,{'weight': 1}
1899,4,{'weight': 1}
1899,2067,{'weight': 1}
1899,2321,{'weight': 1}
1899,2323,{'weight': 1}
1899,1819,{'weight': 1}
1899,1204,{'weight': 8}
1899,7,{'weight': 6}
1899,2345,{'weight': 2}
1899,2364,{'weight': 1}
1899,2306,{'weight': 1}
1899,2090,{'weight': 1}
1899,2173,{'weight': 1}
1899,1529,{'weight': 1}
1899,2204,{'weight': 2}
1899,1517,{'weight': 1}
1899,2408,{'weight': 1}
1899,1757,{'weight': 3}
1899,2344,{'weight': 2}
1899,2198,{'weight': 2}
1899,2262,{'weight': 1}
1899,2421,{'weight': 1}
1899,2243,{'weight': 1}
1899,96,{'weight': 3}
1899,1586,{'weight': 1}
1899,2164,{'weight': 1}
1899,2434,{'weight': 1}
1899,2442,{'weight': 2}
1899,1860,{'weight': 5}
1899,2512,{'weight': 1}
1899,2293,{'weight': 1}
1899,2518,{'weight': 1}
1899,2537,{'weight': 1}
1899,2355,{'weight': 2}
1899,2521,{'weight': 1}
1899,242,{'weight': 1}
1899,304,{'weight': 10}
1899,2561,{'weight': -2}
1899,2399,{'weight': 2}
1899,1815,{'weight': 2}
1899,202,{'weight': 1}
1899,2696,{'weight': 1}
1899,2690,{'weight': -1}
1899,2536,{'weight': 3}
1899,1832,{'weight': 3}
1899,2733,{'weight': 2}
1899,1765,{'weight': 1}
1899,1334,{'weight': 1}
1899,2491,{'weight': 2}
1899,135,{'weight': 3}
1899,2894,{'weight': 1}
1899,937,{'weight': 1}
1899,2513,{'weight': 2}
1899,2880,{'weight': 1}
1899,546,{'weight': 1}
1899,1840,{'weight': 1}
1899,1185,{'weight': 2}
1899,2795,{'weight': 1}
1899,2992,{'weight': 1}
1899,2963,{'weight': 1}
1899,2214,{'weight': 2}
1899,2726,{'weight': 1}
1899,2725,{'weight': 2}
1899,2176,{'weight': 2}
1899,522,{'weight': 1}
1899,3073,{'weight': 1}
1899,2710,{'weight': 1}
1899,2943,{'weight': 1}
1899,3123,{'weight': 1}
1899,3139,{'weight': 1}
1899,2942,{'weight': 1}
1899,2848,{'weight': 2}
1899,540,{'weight': 1}
1899,3185,{'weight': 1}
1899,3194,{'weight': 1}
1899,57,{'weight': 3}
1899,2333,{'weight': 2}
1899,2819,{'weight': 1}
1899,3193,{'weight': 1}
1899,3062,{'weight': 2}
1899,1905,{'weight': 2}
1899,3297,{'weight': 1}
1899,1316,{'weight': 1}
1899,3317,{'weight': 1}
1899,2525,{'weight': 1}
1899,2464,{'weight': 1}
1899,2803,{'weight': 1}
1899,2125,{'weight': 4}
1899,3381,{'weight': 1}
1899,3366,{'weight': 1}
1899,2755,{'weight': 1}
1899,3797,{'weight': 1}
1899,3006,{'weight': 1}
1899,585,{'weight': 1}
1899,13,{'weight': 3}
1899,1731,{'weight': 2}
1899,3735,{'weight': 1}
1899,1018,{'weight': 5}
1899,1565,{'weight': 2}
1899,3916,{'weight': 1}
1899,4458,{'weight': 1}
1899,4363,{'weight': 1}
1899,2028,{'weight': -1}
1899,2388,{'weight': 2}
1899,5014,{'weight': 1}
1899,1810,{'weight': 4}
1899,3581,{'weight': 1}
1899,3714,{'weight': 1}
1900,1899,{'weight': 1}
1900,35,{'weight': 1}
1900,1894,{'weight': 2}
1901,1744,{'weight': 1}
1902,13,{'weight': 1}
1902,539,{'weight': 1}
1903,523,{'weight': 1}
1904,1771,{'weight': 1}
1905,2085,{'weight': 1}
1905,1562,{'weight': 1}
1905,2173,{'weight': 2}
1905,2072,{'weight': 1}
1905,2119,{'weight': 5}
1905,1675,{'weight': 1}
1905,2485,{'weight': 2}
1905,635,{'weight': 1}
1905,1733,{'weight': 4}
1905,1802,{'weight': 2}
1905,1473,{'weight': 1}
1905,304,{'weight': 5}
1905,1386,{'weight': 1}
1905,1899,{'weight': 2}
1905,3744,{'weight': -10}
1905,4131,{'weight': 1}
1906,1584,{'weight': 1}
1906,1908,{'weight': 1}
1907,905,{'weight': 1}
1907,35,{'weight': 2}
1908,1906,{'weight': 1}
1909,13,{'weight': 1}
1909,1984,{'weight': -10}
1910,13,{'weight': 2}
1911,539,{'weight': 1}
1911,1386,{'weight': 1}
1911,1860,{'weight': 3}
1911,1810,{'weight': 7}
1913,1769,{'weight': 1}
1915,1281,{'weight': 1}
1915,1916,{'weight': 1}
1916,1915,{'weight': 1}
1916,1653,{'weight': 1}
1916,1994,{'weight': 1}
1916,935,{'weight': 1}
1916,1396,{'weight': 1}
1916,1860,{'weight': 1}
1916,710,{'weight': 1}
1916,2600,{'weight': 1}
1916,2768,{'weight': 2}
1916,2028,{'weight': 1}
1916,1675,{'weight': 2}
1916,2988,{'weight': 1}
1916,2710,{'weight': 1}
1916,3099,{'weight': 1}
1916,3233,{'weight': 1}
1916,3113,{'weight': 1}
1916,13,{'weight': 3}
1916,3744,{'weight': -10}
1916,3735,{'weight': 1}
1916,3815,{'weight': 1}
1916,2642,{'weight': 5}
1916,3916,{'weight': 1}
1916,3719,{'weight': 1}
1916,4291,{'weight': 1}
1916,4381,{'weight': 1}
1916,4559,{'weight': 1}
1916,35,{'weight': 2}
1916,4838,{'weight': 3}
1917,1810,{'weight': 1}
1917,1585,{'weight': 1}
1917,1802,{'weight': 1}
1918,1744,{'weight': 1}
1918,35,{'weight': 1}
1918,1281,{'weight': 2}
1919,1899,{'weight': 1}
1919,2686,{'weight': 2}
1919,2574,{'weight': -2}
1919,3854,{'weight': 1}
1919,3452,{'weight': 1}
1919,4867,{'weight': 1}
1919,5054,{'weight': 2}
1919,5139,{'weight': 1}
1919,3000,{'weight': 1}
1919,3988,{'weight': 1}
1920,1744,{'weight': 2}
1920,1810,{'weight': 1}
1920,2028,{'weight': 1}
1921,1894,{'weight': 1}
1921,57,{'weight': 1}
1921,1773,{'weight': 1}
1921,1744,{'weight': 1}
1921,1629,{'weight': 1}
1921,1896,{'weight': 1}
1921,1944,{'weight': 1}
1921,2013,{'weight': 1}
1921,2018,{'weight': 1}
1921,1,{'weight': 1}
1921,1997,{'weight': 4}
1921,1521,{'weight': 2}
1921,2052,{'weight': 1}
1921,2057,{'weight': 1}
1921,2058,{'weight': 1}
1921,2059,{'weight': 1}
1921,1990,{'weight': 1}
1921,2063,{'weight': 1}
1921,2100,{'weight': 1}
1921,1876,{'weight': 3}
1921,1998,{'weight': 1}
1921,1053,{'weight': 2}
1921,1771,{'weight': -1}
1921,1044,{'weight': 1}
1921,2044,{'weight': 2}
1921,2161,{'weight': 1}
1921,2141,{'weight': 2}
1921,2139,{'weight': 1}
1921,13,{'weight': 5}
1921,2216,{'weight': 1}
1921,2217,{'weight': 1}
1921,2071,{'weight': 1}
1921,937,{'weight': 1}
1921,2310,{'weight': 1}
1921,2067,{'weight': 2}
1921,1810,{'weight': 2}
1921,2198,{'weight': 1}
1921,2485,{'weight': 3}
1921,2017,{'weight': 1}
1921,35,{'weight': 6}
1922,1744,{'weight': 1}
1922,177,{'weight': 1}
1922,823,{'weight': 1}
1922,1876,{'weight': 1}
1922,1937,{'weight': 1}
1922,545,{'weight': 1}
1922,1967,{'weight': 1}
1922,1899,{'weight': 1}
1922,1972,{'weight': 1}
1922,1653,{'weight': 1}
1922,1964,{'weight': 1}
1922,1281,{'weight': 3}
1922,1044,{'weight': 1}
1922,2391,{'weight': 1}
1922,2297,{'weight': 3}
1922,2293,{'weight': 1}
1922,13,{'weight': 1}
1922,2028,{'weight': 1}
1922,35,{'weight': 1}
1922,856,{'weight': 2}
1922,2355,{'weight': 1}
1922,905,{'weight': 1}
1922,2558,{'weight': 1}
1922,2397,{'weight': 2}
1922,2176,{'weight': 1}
1922,2485,{'weight': 3}
1922,1953,{'weight': 2}
1922,2961,{'weight': 1}
1922,2635,{'weight': 2}
1922,3063,{'weight': 1}
1922,4179,{'weight': 1}
1922,3018,{'weight': 3}
1923,13,{'weight': 1}
1923,57,{'weight': 1}
1923,1771,{'weight': 3}
1923,2110,{'weight': 1}
1923,3683,{'weight': 1}
1924,1860,{'weight': 1}
1925,1585,{'weight': 1}
1927,1876,{'weight': 1}
1912,1245,{'weight': 1}
1912,1754,{'weight': 1}
1912,1779,{'weight': 1}
1912,1764,{'weight': 1}
1912,1979,{'weight': 1}
1912,1593,{'weight': 1}
1912,2128,{'weight': 2}
1912,1675,{'weight': 1}
1912,2389,{'weight': 1}
1912,2362,{'weight': 3}
1912,35,{'weight': 5}
1912,492,{'weight': 1}
1912,1018,{'weight': 1}
1912,2625,{'weight': 2}
1912,3649,{'weight': 1}
1928,35,{'weight': 2}
1929,1892,{'weight': 1}
1931,453,{'weight': 1}
1931,1281,{'weight': 1}
1890,1744,{'weight': 1}
1890,1953,{'weight': 2}
1890,1811,{'weight': 1}
1890,135,{'weight': 1}
1890,1899,{'weight': 1}
1890,1771,{'weight': 2}
1890,1316,{'weight': 1}
1890,546,{'weight': 3}
1890,1860,{'weight': 2}
1890,2229,{'weight': 1}
1890,937,{'weight': 1}
1890,2125,{'weight': 3}
1890,2067,{'weight': 5}
1890,1991,{'weight': 1}
1890,1396,{'weight': 1}
1890,905,{'weight': 1}
1890,2296,{'weight': 2}
1890,13,{'weight': 2}
1890,2028,{'weight': 3}
1930,1810,{'weight': 2}
1930,1850,{'weight': -3}
1933,35,{'weight': 1}
1933,1949,{'weight': 1}
1933,905,{'weight': 1}
1933,1713,{'weight': 1}
1933,2286,{'weight': 3}
1933,3861,{'weight': 5}
1933,2903,{'weight': 10}
1934,823,{'weight': 1}
